user_id,age,weight,height,gender,BMR
7599,38.0,32.107368307768624,164.068536537043,Female,1001.5214662354625
3869,47.0,68.04497982863953,159.7279014410083,Male,1360.2939139983562
4641,23.0,48.33847979995812,160.10579516398528,Female,1155.1338333399062
4122,60.0,82.4727852429955,167.1608804449129,Male,1534.2936940342022
5341,58.0,63.54955009522179,175.5703766170692,Female,1232.1426739948392
7708,61.0,71.72176443292521,174.96212892122986,Male,1451.0853851955549
5808,21.0,62.821132064969234,161.09719434680704,Male,1488.0387467501723
7532,53.0,62.23683962776729,162.75410132665212,Female,1257.5933331195997
3854,25.0,64.77271707002228,164.6342494510539,Male,1576.779982857489
1254,42.0,76.08722168815294,184.1776265072047,Male,1661.1262145022947
2315,41.0,78.7758059335987,178.34548407904197,Male,1753.0442689677527
547,59.0,80.28651221973523,168.8029331776765,Female,1388.5059951151109
6236,30.0,60.388580880088135,184.3326877339155,Female,1438.9619590323198
135,30.0,80.49750115713668,171.820953303651,Female,1588.1159226280524
7086,51.0,64.3301723219046,162.4208975535978,Male,1359.5973690249928
5217,24.0,89.79148303301625,167.36301213875493,Male,1798.311512167558
1601,55.0,93.68197590881195,172.39126943934974,Female,1584.423044705717
4496,64.0,38.67437949590352,171.46367657965206,Female,972.4093609627881
7823,31.0,87.02642955433973,155.54751840877375,Female,1546.9419555670443
8772,33.0,84.24107170301342,169.73843148804758,Male,1747.1333264362886
6303,55.0,58.17747320545739,150.46857318121988,Male,1330.2535125805443
3096,54.0,75.90688222015491,176.75676910785106,Female,1335.8989490780264
842,59.0,61.6016241074183,178.2845036106743,Male,1312.5469474247143
2140,59.0,66.3863193163617,174.66996745762285,Male,1482.7788551904537
4429,33.0,48.8450740980397,157.55428043361476,Male,1390.9391528547008
3357,25.0,65.86917558204173,193.37386758567575,Female,1623.0774547126778
7465,64.0,81.70357152361326,170.5875239329997,Male,1590.6414101688447
6994,58.0,64.00691551702447,168.8618966172143,Female,1214.7248449265091
801,21.0,64.70354433361636,165.85510409177505,Female,1488.8221600095064
5124,46.0,45.68452714913773,165.6007274008025,Female,1076.9189875994907
4249,38.0,52.98487049713356,165.52754087120422,Female,1213.4731448377793
700,44.0,92.25939267575977,166.55948327596397,Male,1734.0994623350693
8680,38.0,68.75204023126219,157.86011681516752,Male,1444.3647568001456
2554,23.0,98.73142712470334,180.54675398367309,Male,2014.6588115840984
4351,53.0,81.8163006761495,157.03693390759122,Female,1394.3395710693428
876,32.0,49.368797400687896,182.83712780670896,Male,1503.484673444995
3618,25.0,73.45535608682493,165.66766401956167,Female,1458.0962214712904
5040,30.0,79.87264501362938,152.6435083948798,Female,1503.0595543890308
7580,27.0,67.44836430060026,186.36132786419188,Male,1663.4602075138523
6489,39.0,71.1483782135141,164.29946221825563,Male,1494.6941998025507
8560,27.0,75.26075425809091,171.31158993483297,Female,1529.3905410806979
8706,30.0,73.43867845970101,157.37946154295472,Female,1435.1393952990024
1439,45.0,84.35748270647512,157.798937358285,Male,1571.5769070048725
2420,28.0,46.37652655038548,150.4204377908245,Male,1287.8548094131474
7361,38.0,45.02397837564615,169.11686822155292,Male,1239.732514032054
5928,26.0,66.49820526456911,184.66543794746644,Female,1552.1967368125472
7604,33.0,48.31018756806944,169.0746801121221,Male,1378.035758370019
826,30.0,85.50961580868275,166.7462824090029,Female,1614.448919469633
895,36.0,51.277505674880686,162.00320074192533,Male,1365.6924993668604
8682,26.0,85.22408782049219,171.41350561126188,Female,1647.5396427772866
6816,57.0,75.2196032795728,160.89105617104875,Female,1293.153978070348
2380,42.0,76.26425327189493,175.6728766581805,Female,1452.173330502883
1522,35.0,51.2834867610617,188.07606980086476,Male,1523.2661698146496
1871,19.0,71.7971278969635,160.57094746391678,Male,1575.7779097037692
7569,59.0,84.22538077544917,162.79825019249725,Female,1363.1006179431752
4513,42.0,70.59329475258528,168.39042258571465,Female,1429.4601019588927
8345,47.0,52.04708887980249,171.438247195705,Female,1184.9900911286986
4454,30.0,62.112761098946315,150.99772458452426,Male,1359.8049281008741
5157,23.0,61.09685988636952,160.4336554804196,Female,1361.0791253693512
5771,44.0,66.88404385396214,152.2123667816928,Male,1368.4977314585271
4780,46.0,71.1712366462375,171.01741470453754,Female,1416.1732241876648
3363,31.0,59.81761671134453,171.10289750711053,Male,1400.9931542087809
8166,56.0,74.03515750885349,156.23891699706388,Female,1299.153805347117
1814,30.0,54.374936045320055,146.2758604039095,Female,1055.2838296166392
7677,18.0,72.10118987244817,152.5576807385019,Male,1659.2201300631123
1304,26.0,55.9037483327281,164.05071712298286,Female,1250.6446176298534
6040,58.0,72.09490250253432,161.00636344587508,Male,1399.1667236647922
2288,36.0,80.29876974796994,180.1149059420157,Female,1544.8778997247377
6824,51.0,54.11147121149978,166.65381866700258,Male,1340.796544979162
2274,42.0,70.63560505712677,171.89126098507253,Female,1442.1369167744624
7472,36.0,71.12270376562982,172.92950974919057,Female,1481.8031298884594
1712,32.0,63.83770515259547,167.3582689371329,Female,1382.9422256301534
2962,24.0,42.92530349166828,177.02090184469105,Female,1257.6029696082942
1029,59.0,46.291441601560834,153.42738273135748,Female,990.067917086047
2992,28.0,70.27186247576313,179.66587465218504,Female,1535.6929384600594
8407,26.0,75.14197566042729,169.664753893419,Female,1509.2956889871266
8274,25.0,88.01891853621106,162.1652878381392,Male,1836.7921634197683
7662,32.0,78.59516973557051,174.8702308411688,Male,1669.0239004011949
2705,40.0,70.07900961663161,156.2414190615862,Female,1242.749770147376
3143,26.0,79.53122914826142,164.55732167182828,Male,1776.3874712190755
4682,39.0,69.33674583607765,182.44288785515118,Female,1448.1480380063228
4561,49.0,81.90772631126947,182.6161750215331,Female,1508.1432848645422
1300,62.0,54.51865807606504,147.5090353800679,Male,1150.029983483687
7005,35.0,70.58240091634427,164.2137871954888,Female,1399.5028393516252
6631,36.0,64.72982672361405,176.66761595027677,Male,1554.0201200999836
2753,51.0,77.37637182473108,164.8020152212126,Male,1597.4839577221794
6862,18.0,61.64673186221609,172.9749781329075,Male,1538.0648923921447
7240,44.0,90.18581397589622,174.17666297591748,Male,1787.3171514904286
5834,31.0,53.71330215856007,153.04441583428104,Male,1389.3551056849944
8528,60.0,49.528699106124996,163.0232323703222,Male,1161.4560272137758
1383,56.0,55.63898335267929,180.55832111743123,Male,1431.1860192754025
1576,58.0,63.816770336225126,158.17519256376855,Male,1348.701805555742
4110,23.0,50.23113482006582,171.02346437053941,Female,1314.3364991739468
7926,34.0,51.1568837024873,160.55733757162724,Male,1283.1193096430404
5242,,61.60701232612057,149.70565383165638,Male,1454.3554519917848
7344,34.0,63.975362145168184,158.4566356479588,Male,1433.515078380093
3053,59.0,55.94645437578012,174.86662049516292,Female,1208.2120916030103
1640,22.0,73.58930433383428,171.5694726615454,Female,1555.6702042681432
7642,40.0,56.29441603817298,159.64184293886072,Female,1160.8653827343558
7894,47.0,64.07356186764635,154.76668570484782,Male,1451.06927119887
5550,47.0,98.07720470826624,180.46304902934182,Female,1749.2788565553037
5913,54.0,40.62451612271323,163.64060661548297,Female,887.7842741658623
3209,29.0,40.26427979439075,185.1119377834894,Male,1475.6178022282484
3894,39.0,80.13200050627562,183.14247277737405,Male,1854.5955543250698
6689,37.0,68.81358017173518,178.7342030600455,Female,1515.7210405139263
7616,29.0,72.83833976729856,172.9164852946325,Male,1708.160144773887
1479,31.0,57.39067229061408,167.28709270053835,Female,1429.6689638285056
430,53.0,87.62244926701561,158.26196016862085,Female,1382.6767365780343
8089,34.0,60.88215189439116,162.42779694756055,Female,1255.0753178381663
6586,35.0,68.3852997637313,182.2870972965385,Male,1654.8482875165073
5121,32.0,80.17261858361613,153.87064166612015,Female,1488.9280125106975
564,54.0,68.4745231107363,171.88721297593747,Male,1473.6271610909366
8531,34.0,62.76993575446577,168.806254216484,Female,1396.4655883524388
5874,53.0,57.3370903820683,165.85646479900217,Male,1367.81870767435
3131,49.0,83.7951597669812,157.04725377738316,Female,1424.689286942955
7408,27.0,78.184148732062,161.19033462286427,Female,1445.5259115953443
7132,19.0,94.3012413405691,188.8339961935897,Female,1767.8708116609282
1826,45.0,72.04819141393934,164.8647067065852,Male,1644.2254500031188
3822,36.0,69.89592279358683,177.95974890454332,Female,1446.5679417484287
5587,19.0,58.11235092200042,162.23634032859505,Female,1224.0272463614049
3154,59.0,73.78655087528946,171.83569780342035,Male,1537.4864247359706
4756,35.0,65.78829721573088,165.2235076600663,Female,1298.675270672638
6633,36.0,83.47955653069043,185.80918244470584,Male,1806.8219749068674
8223,33.0,69.5211839955805,170.79141353594457,Male,1549.9659607606905
7895,48.0,72.61356380008505,155.48094530987333,Female,1319.6783655530394
4422,54.0,44.669190668171254,166.97967329731026,Male,1264.8276398756686
2838,63.0,61.01200605985873,174.4304328009124,Male,1307.9515414972198
6328,20.0,66.90986597581328,177.19473501281905,Female,1481.922436219455
5996,57.0,60.69303986182322,153.1501677672499,Female,1139.9526526325153
5453,20.0,48.01008925839354,168.34272328508828,Male,1418.5931342227639
8788,64.0,60.18703837889972,146.21596922329428,Male,1105.009339818281
5304,25.0,49.25327990937061,184.11205739938248,Female,1300.7620087178987
3804,39.0,65.96082552216302,164.8656746304083,Female,1250.7185887340231
5668,41.0,75.07465637956037,164.7883481579193,Female,1411.6220522017481
491,55.0,68.71773953937168,167.9953402979054,Male,1458.252061054857
2257,51.0,61.118279356237615,156.43264914328856,Male,1332.7063298409819
940,43.0,63.519365574115305,183.5862242738806,Male,1587.848694799666
8636,57.0,79.5883805822457,179.22274945942897,Male,1554.5265611136124
919,52.0,69.84649718702457,174.75014352953818,Female,1308.5354893547233
8799,52.0,64.62448144884127,176.14883027186144,Male,1510.02395343615
5988,37.0,48.42074444113224,160.4918545888019,Female,1142.3526265249932
5651,25.0,88.4011699823456,175.5559121083523,Female,1698.9678857762945
6844,27.0,58.60771789100177,190.52930427402862,Female,1479.1239445301883
1624,39.0,41.918747964194466,170.34519617578582,Male,1220.0321624154533
3582,41.0,68.8917369452139,156.39736600388838,Female,1286.9659016340531
2246,24.0,66.15589273942976,162.78930918180708,Female,1458.3623213021042
6681,19.0,51.42153486115963,190.1740087442896,Female,1428.2529153894563
3243,29.0,42.507640834275364,167.46116896530967,Male,1305.5798426000295
6391,19.0,70.59827160736202,171.6778827881206,Female,1491.0226653609132
6784,54.0,52.75037501221136,177.40824079776542,Female,1104.7823856338714
5462,59.0,71.0659050519085,158.85562740541556,Female,1264.2465680984876
5802,41.0,64.56684729669364,162.6792887942378,Female,1241.392400917176
3685,34.0,74.75033993664546,175.39392897409223,Male,1634.1786143372087
6332,54.0,73.24718104571969,177.2955935445461,Female,1438.4730255847198
2783,30.0,81.66648746515908,169.3824126778988,Male,1660.608890139801
8986,47.0,50.10539834481182,170.32061488764788,Female,1081.5515312526827
841,58.0,64.85010037108,160.39963221076752,Female,1226.709125747857
2278,35.0,59.5599156293784,173.62203880631293,Male,1567.3737847669606
8574,46.0,92.82999847432134,165.88052614470186,Female,1647.8434472445053
8298,44.0,92.45153683348099,168.52560715805447,Male,1711.4548744270328
8950,34.0,85.7857457227202,169.3166487782591,Male,1736.7116671701312
1887,39.0,76.10274276240034,166.44648922625717,Female,1455.2668685466979
3916,37.0,93.20818719283704,191.00189946845953,Female,1724.5949072529647
5273,41.0,63.801486866909606,181.7768802480531,Female,1360.9002044418523
5234,51.0,59.86982891773991,173.39085012630528,Female,1277.7549039401124
3884,27.0,90.42875451660626,173.6583614923174,Male,1907.3049999531709
2531,51.0,88.07666407996705,178.72380560618916,Male,1710.99435557488
6262,52.0,70.52218980408844,168.33045330844945,Male,1522.051301706175
3356,28.0,79.06001371738587,146.71193770056215,Female,1381.065776502138
7685,18.0,78.47480808407684,170.7071377095622,Female,1615.2502642846111
6932,32.0,68.32529410146317,160.98449782628657,Female,1448.4809670904333
439,26.0,53.469218313454526,175.23747675746176,Female,1284.944291906516
7270,21.0,60.13529050676247,155.66395490290992,Male,1492.160384245822
1217,21.0,89.12262311578179,178.26365595216353,Female,1711.12697196493
1005,23.0,81.50870693018655,166.75044890733076,Female,1499.4547816171362
6828,57.0,64.78302832747269,160.49035356035463,Male,1360.2323928484868
1338,50.0,58.84636678605578,162.85419345830152,Male,1451.591137507743
4961,38.0,71.02588100093521,162.49352539069773,Female,1330.6137007871414
8579,20.0,35.66465770770967,179.0521410743248,Female,1206.436402486734
3235,64.0,53.052411523925585,171.93759128427686,Male,1285.6952790053253
284,57.0,63.568067149046215,183.2831942696473,Female,1382.348637043009
8339,31.0,51.205548373698335,167.04187918200483,Female,1253.5058767279722
3967,53.0,79.5044591864108,171.6741699850079,Female,1334.1676493787147
3290,52.0,49.47898814696837,164.49151465477996,Female,1035.7504965176718
6492,20.0,97.96803523219941,154.75662228754447,Male,1860.1580638383082
770,55.0,42.574716077689814,180.27250618405736,Male,1225.080207567701
852,40.0,96.86103824944523,171.9117580493069,Male,1898.689363957458
6117,36.0,69.53981085494101,167.03357693957688,Female,1360.4235132090907
1337,43.0,55.70061014315672,174.78913113458597,Female,1246.5884488704144
1416,62.0,59.83832741425542,176.87593736159133,Male,1419.8128654464429
2772,25.0,68.86376827006121,165.3498057613107,Female,1444.7826076445374
452,40.0,68.04507564984861,173.33641276847206,Female,1390.7713448335614
802,58.0,68.15246969879134,183.91081147464027,Female,1282.4769094836674
3098,23.0,58.10467202013551,163.7143073171033,Male,1483.146191218622
3119,24.0,75.52903403066621,167.29032873853797,Female,1571.3603626756565
2019,45.0,60.26818557929525,164.8045045914785,Female,1207.4288623757363
8448,45.0,87.91338123931627,175.49303920112752,Female,1610.1629011965642
6606,60.0,70.8231866549524,183.53662147725453,Male,1518.5918120344516
509,36.0,68.12036190631814,166.26384316286462,Female,1389.0883124534116
554,37.0,73.66533710516055,171.51112165985498,Female,1506.3233998713115
2585,32.0,52.810865733198945,165.22923629233347,Male,1479.2765035087825
8693,29.0,85.77427690434973,160.92496659091418,Female,1525.902770659065
1950,52.0,68.08773569576934,187.5654028647046,Female,1339.7927108911542
1123,50.0,46.3983484006963,172.74756748244647,Female,1072.5492347023198
5692,38.0,80.78120990442774,148.11939914083996,Male,1516.3498767779386
3266,44.0,62.819621790990965,155.90524610984,Male,1396.3075755007271
4173,34.0,67.76135622441426,191.33567400392255,Male,1690.2652136462498
4073,50.0,96.13166689567609,169.9987251919095,Male,1732.5218253609698
5780,18.0,64.19443698961626,183.90980409403738,Male,1801.940922009521
7691,44.0,72.5647604761718,163.38889178186014,Female,1389.6726218437932
8163,28.0,56.23462709504715,173.371060196746,Female,1392.5869792963979
7511,29.0,46.07264576474856,166.5499748472982,Female,1200.7794150145705
513,20.0,60.69965447251077,172.57864456808824,Male,1588.06277605453
3555,40.0,56.501343099878895,173.22706511571957,Female,1330.0353996528793
4163,52.0,59.471198197853056,157.14011735600786,Male,1321.7373200032548
1972,33.0,65.56078830375289,168.54130768483407,Male,1519.3261066785988
4914,37.0,74.32827019424043,145.40606014495611,Male,1537.7381164442127
2406,56.0,54.596911052272056,183.03345820529793,Male,1402.5994939185803
7281,22.0,83.72254275498162,171.51990561814,Male,1751.3599689184855
4295,59.0,80.94626479743161,167.1404841301032,Male,1567.1927000831713
7632,31.0,73.91999470108553,168.18690271747911,Female,1372.3502836917785
795,19.0,71.08027768378481,170.08466995377643,Female,1461.110927806169
7331,50.0,68.89198106592383,166.93750097957385,Male,1401.866342172755
8817,21.0,65.82350612515255,171.75710377691638,Female,1451.1830295252446
5888,19.0,66.52395424869798,174.79096963454145,Female,1475.3245951472534
3457,26.0,58.4230802403329,167.2592435483268,Male,1406.9475254690376
944,34.0,53.44335377173834,158.74106380278724,Male,1408.9364625658363
6987,38.0,60.865915511417455,171.78578833908492,Female,1335.0499702917248
581,23.0,58.93220472707404,182.84230308475938,Female,1498.1289641364654
6280,40.0,74.70383286214755,176.5665685165844,Male,1597.1297066573864
508,20.0,52.28692331310175,169.39940116930688,Male,1504.9214022375113
1921,33.0,58.2252977437912,159.78182185641506,Female,1227.0116114940386
298,42.0,95.30765787290423,162.79707376509432,Female,1532.1139313710794
2720,59.0,58.47262833276646,167.06106167443275,Female,1109.6558591501057
2987,42.0,45.95604736404669,166.1262479407912,Female,1174.7881519409002
2750,51.0,87.54990498157552,162.5842615800165,Male,1645.806445801128
6574,18.0,57.825632147605255,175.73293629955484,Male,1639.1117721907685
74,51.0,59.70951618728492,159.82497542281138,Female,1111.620740663236
2490,27.0,63.42952377792293,171.34188147319225,Male,1537.428374139119
1973,37.0,55.112071448985205,170.2251363510673,Female,1356.310479735182
1140,56.0,71.61810874886332,182.755186088111,Female,1438.303509586938
955,31.0,56.73279844242371,169.20249552925793,Male,1439.1714884337066
4264,47.0,49.963325173347215,158.41128994642742,Female,1150.647247974666
5054,44.0,87.0401938495261,152.38056689484424,Male,1634.3569474726999
3952,41.0,74.63174045989155,181.14512497067395,Female,1576.838638657519
2480,37.0,70.252647864134,157.0103196093897,Female,1361.11520167435
373,32.0,53.84740004081704,154.89016071104803,Male,1436.2190700202912
7602,61.0,82.31690912735075,167.01583340473965,Male,1562.2235438749435
5133,24.0,35.824024061450764,167.42321843865207,Female,1121.8641086235225
6725,29.0,79.52267710576064,163.20391864225024,Female,1517.63446771519
4647,50.0,57.21279808500332,161.90611363320417,Female,1197.1727078981367
7558,33.0,62.062026900401435,178.46345065507154,Female,1472.7258094049723
4732,39.0,68.14402806003815,182.16417759894918,Male,1652.7839108945498
6200,31.0,71.08331088728248,163.52635584420642,Male,1582.6354175968256
6015,60.0,54.49614367130516,166.6051794785052,Male,1300.4293752550782
2802,26.0,71.89920913091005,155.45481351117814,Male,1540.1363580010345
4566,25.0,84.7341322242989,178.61433978004735,Female,1663.0524011645698
8896,45.0,87.36801050467739,175.97564192039928,Male,1814.7120377821989
8456,25.0,71.5278094435463,169.60701581117843,Male,1644.264551101156
7181,32.0,57.749551281384456,172.46924968099887,Male,1572.3104652553434
250,25.0,79.17893259789804,169.21611428308802,Male,1677.4602012313198
7247,21.0,40.99915217699557,190.912478554654,Female,1294.4986476524468
4001,23.0,76.83151124581782,172.34317351778952,Male,1754.8616441098695
8470,43.0,101.17607138961597,188.56221078809503,Male,1971.6107582173283
3465,27.0,67.11085274285563,163.2253151160195,Female,1401.0355251675323
2794,61.0,89.63206945903116,163.57252283825,Female,1427.8235564813021
6687,50.0,63.06499036961252,174.74304383842045,Male,1489.918489383418
7377,46.0,66.04860190794219,168.55671181648756,Female,1207.1683963097194
8807,52.0,62.379339234304865,157.10142056619574,Female,1258.5666077930941
7125,42.0,68.7605816173335,157.69475351529704,Male,1519.0970699734178
683,54.0,77.96637541940844,166.1665203227504,Female,1397.0091055861872
1399,51.0,72.4316879697727,175.19659959858416,Male,1620.330868570371
4552,51.0,43.61252139273002,157.87676979748198,Male,1213.3779398496813
4106,64.0,93.76056646860694,170.6872007233892,Female,1462.2955695325572
480,63.0,73.83504949623747,188.02914779537474,Male,1569.2101782263471
4878,39.0,71.68521548793454,186.94816696091718,Female,1579.958805228258
8728,24.0,74.366718721663,172.6705080794054,Female,1544.159646392816
1033,39.0,47.79511068014927,151.30071787385688,Male,1204.025953461193
6025,44.0,82.23212339941715,172.13957643354448,Female,1538.5016024332929
526,45.0,58.70485559682714,169.05189097841932,Female,1181.1006049918758
3700,35.0,64.35086361454769,165.94123757399115,Male,1527.8515004477729
6265,53.0,68.55175541049337,165.9265398374982,Male,1522.8700960372296
7903,55.0,70.73385029329111,163.62261553892301,Male,1420.7861363739264
5997,40.0,62.12020813703498,176.4614584666477,Female,1256.0993887984716
1874,50.0,73.44646462399103,172.4697273868953,Female,1449.7371759228465
6129,51.0,67.88359177108357,151.77951359813017,Female,1248.7931685170179
2897,23.0,72.14621088965684,180.67284954327332,Male,1696.142746042267
6142,43.0,83.57254849137296,164.43292650508172,Male,1668.0132202763089
4418,24.0,82.78958238307017,157.91623546686674,Female,1588.4000025069506
717,24.0,87.90582691805596,182.8106953177169,Male,1879.32170702969
378,51.0,74.80589261087113,160.35091538483138,Female,1407.281752123554
2787,59.0,81.63126223330181,164.23208309157835,Male,1702.751979449749
3070,39.0,72.07736121376553,157.7753759362205,Female,1385.9633960926244
7053,60.0,72.08722428886689,171.08590539003458,Male,1519.547819153153
5363,26.0,65.70986253644288,165.74320119594705,Male,1599.338345481476
4754,63.0,69.83113932020143,177.6633164525087,Male,1465.8211354610698
2173,59.0,90.49663772313971,166.34191117270672,Male,1672.9118578248288
1873,52.0,78.52107338537164,180.58845780774018,Male,1663.951245064963
3505,56.0,86.68532672675224,166.9373224179158,Female,1467.0130434065527
1546,26.0,64.72917857923065,165.50622273550746,Male,1562.93745251151
3729,45.0,32.53327024400915,188.63362294467782,Female,1100.6024143136356
2535,38.0,69.08851722024339,161.34352403915923,Male,1563.2356438242532
2342,64.0,77.5442899928575,178.97885252871797,Male,1491.5092408089233
7304,45.0,77.64630167607544,158.54625850249505,Male,1538.3848615930451
2641,24.0,59.19002158356376,171.0431533288099,Female,1339.9951153154532
2258,26.0,80.11145533630463,187.25687614125587,Male,1908.2746473096981
55,27.0,83.6288107385725,184.67173083459485,Male,1961.9647154139693
696,30.0,63.03695451443861,172.91818872562783,Male,1602.7497241217136
6393,18.0,60.26294527659487,163.2939674192599,Female,1419.066616507472
3942,36.0,81.71300491995598,159.3674508601012,Female,1488.1975572603678
8903,27.0,49.206499251341185,167.91754478354386,Male,1311.7151008441772
6378,22.0,78.96364492432889,161.15190049815234,Male,1768.0508652998337
5909,33.0,74.5615814086013,169.27533709567015,Female,1476.1779527709236
7440,42.0,49.19179943259587,164.3075371306497,Male,1311.5018348586327
6530,53.0,82.17978528306747,162.9104893079224,Female,1384.0501394525609
2202,29.0,52.654865979689596,168.752628753111,Female,1204.238105826488
8177,31.0,100.66187565744377,175.08287318036182,Male,1952.6653079417952
2544,45.0,65.23294796443093,167.38435074967813,Male,1553.5482315177426
8688,39.0,47.431595390397646,187.84701494826746,Female,1261.2848494533584
4181,56.0,41.085095295212184,177.6340116120596,Female,1128.7794499210163
7031,22.0,71.62113554921032,177.21148521980246,Female,1583.66637247486
723,59.0,66.35224536835348,178.01848744249315,Female,1307.2848056069556
5140,32.0,68.49158296948923,154.4304314448476,Female,1276.6369631713249
764,46.0,81.06286530942148,177.01797354489463,Female,1545.5299858636336
1523,59.0,17.449048934631563,176.69549156468773,Male,970.5813984406387
7826,57.0,53.11937306991183,176.7455449762625,Female,1197.2375316175114
7817,18.0,72.37510795355477,156.07610848395646,Male,1554.7062494867482
6624,49.0,50.7724717211443,180.97920522871186,Female,1292.982412165791
5938,42.0,98.2327838075932,190.24445484647296,Female,1760.1583150676372
6305,52.0,58.69386856999613,170.02011880183377,Male,1367.214282704509
7275,58.0,64.78928468084176,162.76767483272664,Female,1153.756422599065
735,49.0,85.77515448408089,179.77620291409016,Male,1741.0929511499132
367,21.0,54.30830146388314,176.96687108011966,Male,1546.1097914605034
8645,60.0,66.406629070859,166.22462066506876,Male,1491.5919608426864
8644,60.0,68.5842724573467,174.55536928782547,Male,1574.9606151906842
1728,50.0,82.24220494610222,174.6370184284191,Male,1653.836261765037
8442,36.0,70.20969783517313,171.98766368625542,Female,1449.3947593175087
7738,50.0,66.0963212254427,178.09685427439575,Female,1380.4631692613839
7652,55.0,50.009401909168595,159.3222044494728,Male,1186.6464949894666
5488,26.0,63.566908459357215,151.50036628539414,Male,1430.3201945186624
6098,44.0,71.79305618802339,180.63648614854708,Female,1495.5417807120336
158,35.0,65.77927486139517,166.33601476589837,Male,1442.0231631045099
